itemID,itemTitle,Attributes
110130,Item 8398,Attribute1|Animation|Attribute3|Attribute4
110281,Item 8399,Attribute4|Attribute6|Attribute7
110286,Item 8400,Attribute13|Attribute10
110297,Item 8401,Attribute1|Attribute4|Attribute9
110330,Item 8402,Attribute6
110350,Item 8403,Attribute15
110387,Item 8404,Attribute15
110501,Item 8405,Attribute8|Attribute9|Attribute10
110541,Item 8406,Attribute8|Attribute4
110553,Item 8407,Attribute8|Attribute11|Attribute17
110586,Item 8408,Attribute4|Attribute6
110591,Item 8409,Attribute13
110603,Item 8410,Attribute6
110611,Item 8411,Attribute6|Attribute10
110655,Item 8412,Attribute1|Animation|Attribute3|Attribute4
110669,Item 8413,Attribute4|Attribute15
110718,Item 8414,Attribute4
110730,Item 8415,Attribute6|Attribute11|Attribute17
110746,Item 8416,Attribute4|Attribute13
110771,Item 8417,Attribute4|Attribute7
110773,Item 8418,Attribute4|Attribute13
110781,Item 8419,Attribute8|Animation|Attribute3|Attribute4|Attribute14
110826,Item 8420,Attribute8|Attribute9|Attribute6
110882,Item 8421,Attribute6
111113,Item 8422,Attribute4
111146,Item 8423,Attribute8|Attribute1|Animation|Attribute3|Attribute4
111320,Item 8424,Attribute4
111360,Item 8425,Attribute8|Attribute11
111362,Item 8426,Attribute8|Attribute1|Attribute11
111364,Item 8427,Attribute8|Attribute1|Attribute11|Attribute17
111375,Item 8428,Attribute4
111384,Item 8429,Attribute10
111443,Item 8430,Attribute4
111551,Item 8431,Attribute13|Attribute11|Attribute10
111617,Item 8432,Attribute4
111622,Item 8433,Attribute4|Attribute7
111659,Item 8434,Attribute8|Attribute1|Attribute3|Attribute17
111663,Item 8435,Attribute8|Attribute4|Attribute13
111680,Item 8436,Attribute4|Attribute7
111732,Item 8437,Attribute6|Attribute5
111743,Item 8438,Attribute4|Attribute18
111759,Item 8439,Attribute8|Attribute11|Attribute17
111781,Item 8440,Attribute8|Attribute1|Attribute10
111785,Item 8441,Attribute8|Attribute1|Attribute5
111795,Item 8442,Attribute4|Attribute6
111800,Item 8443,Attribute4
111817,Item 8444,Attribute6
111844,Item 8445,Attribute8|Attribute6
111913,Item 8446,Attribute6
111921,Item 8447,Attribute6|Attribute7
112006,Item 8448,Attribute8|Animation|Attribute3
112070,Item 8449,Attribute6
112138,Item 8450,Attribute8|Attribute4|Attribute9
112171,Item 8451,Attribute8|Attribute9|Attribute10
112175,Item 8452,Attribute8|Attribute1|Animation
112183,Item 8453,Attribute4|Attribute6
112290,Item 8454,Attribute6
112303,Item 8455,Attribute4|Attribute7
112316,Item 8456,Attribute6|Attribute14
112326,Item 8457,Attribute8|Attribute11
112334,Item 8458,Attribute15
112370,Item 8459,Attribute8|Attribute1|Attribute11
112421,Item 8460,Attribute4|Attribute6|Attribute12
112450,Item 8461,Attribute4|Attribute7
112454,Item 8462,Attribute6
112460,Item 8463,Attribute1|Animation|Attribute4
112497,Item 8464,Attribute4
112512,Item 8465,Animation|Attribute6|Attribute5|Attribute12
112515,Item 8466,Attribute6|Attribute13|Attribute10
112552,Item 8467,Attribute6
112556,Item 8468,Attribute6|Attribute10
112580,Item 8469,Attribute4|Attribute6
112623,Item 8470,Attribute11
112727,Item 8471,Attribute9|Attribute13|Attribute10
112749,Item 8472,Attribute4|Attribute6|Attribute7
112788,Item 8473,Attribute4
112804,Item 8474,Attribute6|Attribute11
112818,Item 8475,Attribute8|Attribute13|Attribute10
112852,Item 8476,Attribute8|Attribute1|Attribute11
112868,Item 8477,Attribute11|Attribute10
112897,Item 8478,Attribute8|Attribute1
112911,Item 8479,Attribute8|Attribute1
112940,Item 8480,Attribute10
113159,Item 8481,Attribute4|Attribute13|Attribute7
113186,Item 8482,Attribute10
113207,Item 8483,Attribute6|Attribute14
113225,Item 8484,Attribute4|Attribute6|Attribute7
113252,Item 8485,Attribute4|Attribute13|Attribute10
113275,Item 8486,Attribute4|Attribute6
113278,Item 8487,Attribute8|Animation|Attribute9|Attribute10
113280,Item 8488,Attribute6
113313,Item 8489,Attribute13|Attribute10
113345,Item 8490,Attribute8|Attribute1|Attribute11
113348,Item 8491,Attribute8|Attribute1|Attribute4
113350,Item 8492,Attribute6|Attribute12|Attribute11
113374,Item 8493,Animation|Attribute4
113378,Item 8494,Attribute6|Attribute11
113394,Item 8495,Attribute4|Attribute6
113416,Item 8496,Attribute8|Attribute9|Attribute6
113453,Item 8497,Attribute4|Attribute9
113532,Item 8498,Attribute4
113565,Item 8499,Attribute13|Attribute10
113573,Item 8500,Attribute8|Attribute9|Attribute10
113604,Item 8501,Attribute6
113705,Item 8502,Attribute6
113741,Item 8503,Attribute6|Attribute12|Attribute11|Attribute10
113780,Item 8504,Attribute13|Attribute10
113829,Item 8505,Attribute4|Attribute6|Attribute7
113849,Item 8506,Attribute9|Attribute6|Attribute10
113862,Item 8507,Attribute10
114028,Item 8508,Attribute4|Attribute6
114044,Item 8509,Attribute13
114060,Item 8510,Attribute9|Attribute6|Attribute10
114066,Item 8511,Attribute15|Attribute6|Attribute14
114074,Item 8512,Attribute6
114126,Item 8513,Attribute15
114180,Item 8514,Attribute8|Attribute12|Attribute11
114184,Item 8515,Attribute6
114246,Item 8516,Attribute8|Attribute9|Attribute12|Attribute10
114265,Item 8517,Attribute4|Attribute7
114335,Item 8518,(no genres listed)
114396,Item 8519,Attribute6
114494,Item 8520,Attribute10
114554,Item 8521,Animation|Attribute6|Attribute5
114601,Item 8522,Attribute4|Attribute6
114627,Item 8523,Animation|Attribute6|Attribute5
114662,Item 8524,Attribute8|Attribute16
114670,Item 8525,Attribute4|Attribute6|Attribute13
114678,Item 8526,Attribute1|Attribute4|Attribute6
114707,Item 8527,Attribute13|Attribute12
114713,Item 8528,Attribute13
114762,Item 8529,Attribute4|Attribute7
114795,Item 8530,Attribute8|Attribute6|Attribute5
114818,Item 8531,Attribute8|Attribute4|Attribute9
114847,Item 8532,Attribute11|Attribute10
114925,Item 8533,Attribute9|Attribute6|Attribute10
114935,Item 8534,Attribute8|Attribute12|Attribute11|Attribute10
115065,Item 8535,Attribute1|Animation
115111,Item 8536,Attribute8|Animation|Attribute4|Attribute13
115122,Item 8537,Attribute4|Attribute13
115149,Item 8538,Attribute8|Attribute10
115151,Item 8539,Attribute8|Attribute9
115170,Item 8540,Attribute6
115203,Item 8541,Attribute15
115210,Item 8542,Attribute8|Attribute6|Attribute16
115216,Item 8543,Attribute6|Attribute18
115231,Item 8544,Attribute4
115502,Item 8545,Attribute4|Attribute7
115569,Item 8546,Attribute9|Attribute6|Attribute10
115617,Item 8547,Attribute8|Animation|Attribute4
115664,Item 8548,Attribute1|Animation|Attribute7
115667,Item 8549,Attribute4|Attribute7
115680,Item 8550,Attribute9|Attribute6|Attribute11|Attribute10
115713,Item 8551,Attribute6|Attribute11|Attribute10
115727,Item 8552,Attribute8|Attribute1
115819,Item 8553,Animation|Attribute4
115828,Item 8554,Attribute1|Attribute6|Attribute7
115877,Item 8555,Animation|Attribute4
115969,Item 8556,Attribute6|Attribute16
116044,Item 8557,Attribute4|Attribute7
116138,Item 8558,Attribute6
116169,Item 8559,Attribute8
116207,Item 8560,Attribute9|Attribute6|Attribute10
116411,Item 8561,Attribute6
116413,Item 8562,Attribute4|Attribute7
116419,Item 8563,Attribute8|Attribute4|Attribute9
116505,Item 8564,Attribute8|Attribute4
116529,Item 8565,Attribute8|Attribute6|Attribute16|Attribute17
116668,Item 8566,Attribute8|Attribute4|Attribute13
116718,Item 8567,Attribute4|Attribute14
116724,Item 8568,Attribute4|Attribute6|Attribute7
116738,Item 8569,Attribute1|Attribute4|Attribute13
116797,Item 8570,Attribute6|Attribute10|Attribute16
116799,Item 8571,Attribute4|Attribute9|Attribute6|Attribute12|Attribute7
116817,Item 8572,Attribute4|Attribute6
116823,Item 8573,Attribute1|Attribute11|Attribute10
116849,Item 8574,Attribute4|Attribute7
116887,Item 8575,Attribute8|Attribute1|Attribute6
116897,Item 8576,Attribute4|Attribute6|Attribute10
116941,Item 8577,Animation|Attribute3|Attribute4|Attribute14|Attribute11
116963,Item 8578,Attribute4
116977,Item 8579,Attribute4
116985,Item 8580,Attribute4|Attribute6
117107,Item 8581,Attribute6
117109,Item 8582,Attribute4
117133,Item 8583,Attribute8|Attribute6|Attribute10
117176,Item 8584,Attribute6|Attribute7
117192,Item 8585,Attribute1|Attribute6
117364,Item 8586,Attribute15|Attribute16
117368,Item 8587,Animation|Attribute4
117444,Item 8588,Animation|Attribute3|Attribute5
117466,Item 8589,Attribute8|Attribute1|Attribute6
117511,Item 8590,Attribute4
117529,Item 8591,Attribute8|Attribute1|Attribute6|Attribute11|Attribute10
117531,Item 8592,Attribute15
117533,Item 8593,Attribute15
117545,Item 8594,Animation
117572,Item 8595,Attribute4|Attribute9|Attribute7
117590,Item 8596,Attribute4|Attribute9
117630,Item 8597,Attribute8|Attribute4|Attribute9|Attribute7
117646,Item 8598,Attribute8|Attribute1|Attribute4|Attribute6|Attribute5|Attribute10
117849,Item 8599,Attribute4
117851,Item 8600,Attribute1|Animation|Attribute3|Attribute4
117867,Item 8601,Attribute8|Attribute6|Attribute10|Attribute16
117877,Item 8602,Attribute1|Animation
117881,Item 8603,Attribute6
117887,Item 8604,Attribute3|Attribute4
117895,Item 8605,Attribute8|Attribute10
117922,Item 8606,Attribute1|Animation|Attribute3
118082,Item 8607,Attribute4|Attribute9|Attribute10
118166,Item 8608,Attribute4|Attribute6|Attribute7
118198,Item 8609,Attribute15|Attribute6|Attribute10
118248,Item 8610,Attribute6|Attribute10
118270,Item 8611,Attribute4|Attribute13|Attribute10
118290,Item 8612,Attribute11
118326,Item 8613,Attribute9|Attribute6|Attribute10
118354,Item 8614,Attribute9|Attribute6|Attribute12|Attribute10
118512,Item 8615,Attribute4
118530,Item 8616,Attribute4
118572,Item 8617,Attribute4|Attribute9|Attribute6
118696,Item 8618,Attribute1|Attribute5
118700,Item 8619,Attribute6
118702,Item 8620,Attribute6|Attribute16
118706,Item 8621,Attribute1|Attribute12|Attribute10
118784,Item 8622,Attribute15
118814,Item 8623,Attribute4|Attribute7
118834,Item 8624,Attribute4
118862,Item 8625,Attribute4|Attribute6
118880,Item 8626,Attribute13|Attribute7|Attribute10
118888,Item 8627,Attribute4
118894,Item 8628,Animation|Attribute3|Attribute12
118896,Item 8629,Attribute6
118900,Item 8630,Attribute6
118924,Item 8631,Attribute4
118930,Item 8632,Attribute4
118985,Item 8633,Attribute6
118997,Item 8634,Attribute3|Attribute4|Attribute5|Attribute14
119068,Item 8635,Attribute4|Attribute6
119141,Item 8636,Attribute8|Attribute4
119145,Item 8637,Attribute8|Attribute1|Attribute4|Attribute9
119153,Item 8638,Attribute4
119155,Item 8639,Attribute1|Attribute3|Attribute4|Attribute5
119167,Item 8640,Attribute11|Attribute10
119218,Item 8641,Attribute8|Attribute9|Attribute6
119655,Item 8642,Attribute1|Attribute3|Attribute5
119714,Item 8643,Attribute4
119828,Item 8644,Attribute8|Attribute6|Attribute10|Attribute18
119964,Item 8645,Attribute4
120130,Item 8646,Animation|Attribute6|Attribute5
120138,Item 8647,Attribute4|Attribute6|Attribute5|Attribute12|Attribute7
120466,Item 8648,Attribute8|Attribute10
120478,Item 8649,Attribute15
120625,Item 8650,Attribute6
120635,Item 8651,Attribute8|Attribute9|Attribute10
120637,Item 8652,Attribute8|Attribute9|Attribute6|Attribute12|Attribute10
120761,Item 8653,Attribute6
120783,Item 8654,Attribute8|Attribute9|Attribute6
120799,Item 8655,Attribute8|Attribute1|Attribute11|Attribute10
120807,Item 8656,Attribute4
120813,Item 8657,Attribute4
120827,Item 8658,Attribute9|Attribute6|Attribute13|Attribute12
120919,Item 8659,Attribute8|Attribute4
121007,Item 8660,Attribute1|Attribute3|Attribute5|Attribute11
121035,Item 8661,Attribute6
121097,Item 8662,Attribute1|Attribute3|Attribute4
121099,Item 8663,Animation|Attribute3
121129,Item 8664,Attribute4
121169,Item 8665,Attribute6
121171,Item 8666,Attribute15
121231,Item 8667,Attribute13
121253,Item 8668,Attribute13|Attribute10
121338,Item 8669,Attribute1|Attribute4|Attribute7
121342,Item 8670,Attribute4|Attribute7
121372,Item 8671,Attribute4
121374,Item 8672,Attribute4
121469,Item 8673,Attribute4|Attribute13|Attribute12|Attribute10
121715,Item 8674,Attribute4
121781,Item 8675,Animation|Attribute3|Attribute4|Attribute5
122092,Item 8676,Attribute4|Attribute16
122246,Item 8677,Attribute3|Attribute4
122260,Item 8678,Attribute6|Attribute16
122433,Item 8679,Attribute13|Attribute12|Attribute10
122490,Item 8680,Attribute8|Attribute6|Attribute10
122627,Item 8681,Attribute11
122882,Item 8682,Attribute8|Attribute1|Attribute11|Attribute10
122884,Item 8683,Attribute5|Attribute13|Attribute10
122886,Item 8684,Attribute8|Attribute1|Attribute5|Attribute11|Attribute17
122888,Item 8685,(no genres listed)
122890,Item 8686,Attribute8|Attribute1|Attribute5
122892,Item 8687,Attribute8|Attribute1|Attribute11
122896,Item 8688,(no genres listed)
122898,Item 8689,Attribute8|Attribute1|Attribute11
122900,Item 8690,Attribute8|Attribute1|Attribute11
122902,Item 8691,Attribute8|Attribute1|Attribute5|Attribute11
122904,Item 8692,Attribute8|Attribute1|Attribute4|Attribute11
122906,Item 8693,Attribute8|Attribute1|Attribute11
122912,Item 8694,Attribute8|Attribute1|Attribute11
122916,Item 8695,Attribute8|Attribute1|Attribute11
122918,Item 8696,Attribute8|Attribute1|Attribute11
122920,Item 8697,Attribute8|Attribute11|Attribute10
122922,Item 8698,Attribute8|Attribute1|Attribute11
122924,Item 8699,Attribute8|Attribute1|Attribute5|Attribute11
122926,Item 8700,Attribute8|Attribute1|Attribute5
122932,Item 8701,Attribute3|Attribute4|Attribute7
123200,Item 8702,Attribute4
123310,Item 8703,Attribute8
123545,Item 8704,Attribute6|Attribute7
123553,Item 8705,Attribute8|Attribute1|Attribute6|Attribute5
123947,Item 8706,Attribute6
124273,Item 8707,Attribute4
124404,Item 8708,Attribute1|Animation|Attribute3|Attribute4
124484,Item 8709,Attribute4|Attribute6
124851,Item 8710,Attribute1|Attribute7|Attribute11
124853,Item 8711,Animation|Attribute15
124859,Item 8712,Attribute9|Attribute6|Attribute10
125221,Item 8713,Attribute13|Attribute11|Attribute18
125914,Item 8714,Attribute1|Attribute4|Attribute12|Attribute7
125916,Item 8715,Attribute6|Attribute7
125970,Item 8716,Attribute1|Attribute3|Attribute4|Attribute5
125974,Item 8717,Attribute1|Attribute3|Attribute4|Attribute5
126088,Item 8718,Animation|Attribute3|Attribute4
126090,Item 8719,Animation
126142,Item 8720,Attribute1|Attribute3|Attribute5
126420,Item 8721,Attribute8
126426,Item 8722,Attribute6|Attribute11
126430,Item 8723,Attribute8|Attribute1|Attribute6|Attribute16
126482,Item 8724,Animation|Attribute3|Attribute5|Attribute14
126548,Item 8725,Attribute4
126577,Item 8726,Animation|Attribute4|Attribute5
126921,Item 8727,Attribute1|Animation|Attribute3|Attribute4
127052,Item 8728,Attribute4|Attribute9|Attribute7
127096,Item 8729,Attribute11|Attribute10
127098,Item 8730,Attribute4
127108,Item 8731,Attribute6|Attribute7
127114,Item 8732,Attribute6
127116,Item 8733,Attribute6
127130,Item 8734,Attribute4
127132,Item 8735,Attribute6|Attribute10
127134,Item 8736,Attribute1|Attribute4|Attribute6
127136,Item 8737,Attribute6|Attribute12|Attribute10
127146,Item 8738,Attribute15
127152,Item 8739,Attribute15
127164,Item 8740,Attribute15
127172,Item 8741,Attribute15
127180,Item 8742,Attribute15
127184,Item 8743,Attribute6
127194,Item 8744,Attribute4
127198,Item 8745,Attribute4|Attribute6
127202,Item 8746,Attribute6
127204,Item 8747,Attribute4
127212,Item 8748,Attribute6|Attribute10
127298,Item 8749,Attribute4|Attribute6
127319,Item 8750,Attribute10
127323,Item 8751,Attribute8|Attribute1|Attribute11|Attribute10
127390,Item 8752,Animation|Attribute4
128087,Item 8753,Attribute4|Attribute18
128089,Item 8754,Attribute4
128097,Item 8755,Attribute4
128099,Item 8756,Attribute4
128197,Item 8757,Attribute4|Attribute7
128360,Item 8758,Attribute18
128366,Item 8759,Attribute4
128488,Item 8760,Attribute8|Attribute9|Attribute6|Attribute10
128512,Item 8761,Attribute6|Attribute12|Attribute7
128520,Item 8762,Attribute4
128542,Item 8763,Attribute8|Attribute13|Attribute11
128592,Item 8764,Attribute12|Attribute10
128594,Item 8765,Attribute4|Attribute6|Attribute7
128620,Item 8766,Attribute9|Attribute6|Attribute7
128695,Item 8767,Attribute18
128736,Item 8768,Attribute6
128832,Item 8769,Attribute4|Attribute6|Attribute14|Attribute7
128838,Item 8770,Attribute13
128842,Item 8771,Attribute8|Attribute1|Attribute5
128852,Item 8772,Attribute4
128900,Item 8773,Attribute15
128902,Item 8774,Attribute15
128908,Item 8775,Attribute1|Attribute4|Attribute6
128914,Item 8776,Attribute4
128944,Item 8777,Attribute8|Attribute1|Attribute3|Attribute4|Attribute11
128968,Item 8778,Animation|Attribute3|Attribute4
128975,Item 8779,Attribute4|Attribute11
128991,Item 8780,Animation|Attribute4|Attribute11
129011,Item 8781,Attribute4
129229,Item 8782,Attribute8|Attribute1
129250,Item 8783,(no genres listed)
129313,Item 8784,Attribute4
129333,Item 8785,Attribute13|Attribute10
129354,Item 8786,Attribute4|Attribute9|Attribute6|Attribute7
129397,Item 8787,Attribute8|Attribute5|Attribute11
129428,Item 8788,Attribute4|Attribute6
129514,Item 8789,Attribute4
129657,Item 8790,Attribute8
129659,Item 8791,Attribute6
129737,Item 8792,Attribute4
129779,Item 8793,Attribute8|Animation|Attribute11
129937,Item 8794,Attribute8|Attribute9|Attribute6|Attribute10
130050,Item 8795,Attribute6|Attribute5|Attribute13|Attribute12|Attribute10
130052,Item 8796,Attribute6|Attribute13
130073,Item 8797,Attribute3|Attribute6|Attribute5|Attribute7
130083,Item 8798,Attribute8|Attribute9|Attribute6|Attribute10
130087,Item 8799,Attribute4|Attribute6|Attribute5
130444,Item 8800,Attribute1|Attribute3|Attribute5|Attribute11
130450,Item 8801,Attribute1|Attribute3|Attribute5
130452,Item 8802,Attribute4|Attribute6
130482,Item 8803,Attribute9|Attribute6|Attribute19|Attribute12|Attribute10
130490,Item 8804,Attribute8|Attribute11|Attribute10
130498,Item 8805,Attribute4
130518,Item 8806,Attribute8|Attribute1|Animation|Attribute4|Attribute11
130520,Item 8807,Attribute1|Animation|Attribute3|Attribute4|Attribute5|Attribute11
130576,Item 8808,Attribute6|Attribute11
130578,Item 8809,Attribute8|Attribute10
130634,Item 8810,Attribute8|Attribute9|Attribute10
130686,Item 8811,Attribute4|Attribute13
