asin,title,price,imUrl,brand,categories,description
B00006M4C4,"Wide Rib Crew Socks (LEMON, SLACK LNTH)",,http://ecx.images-amazon.com/images/I/41vXUusyGIL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Socks', 'Casual Socks']]",
B00006M4C7,"Reversible Tartan Plaid Vest (BLACKWATCH, 40 LONG)",,http://ecx.images-amazon.com/images/I/5166r6l0A1L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing']]",
B00006M00B,"Traveler Pinpoint Solid Point Collar Dress Shirt (PINK, 17 1/2 33 SLEEVE)",,http://ecx.images-amazon.com/images/I/414NIhOHeVL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006M9F6,"Pinpoint Oxford Point Collar French Cuff Dress Shirt Big or Tall (WHITE, 18 1/2 35 BIG)",,http://ecx.images-amazon.com/images/I/31vBDbclViL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall', 'Shirts', 'Button-Down Shirts', 'Dress Shirts']]",
B00006M8NS,"Pinpoint Oxford Point Collar Dress Shirt (WHITE, 16 1/2 34 SLEEVE)",,http://ecx.images-amazon.com/images/I/512xe1mbe2L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006ME9C,"Traveler Pinpoint Solid Buttondown Collar Dress Shirt Big or Tall (WHITE, 18 1/2 36 TALL)",,http://ecx.images-amazon.com/images/I/4126tRU3fuL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall', 'Shirts', 'Button-Down Shirts', 'Dress Shirts']]",
B00006MFSO,"Wrinkle-Resistant Cotton Twill with Side Elastic Pleated Pants (OLIVE, 38 30&quot; INSEAM)",,http://ecx.images-amazon.com/images/I/31PRR%2BSLoZL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Pants', 'Dress'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006M7NJ,"Pinpoint Oxford Buttondown Collar Dress Shirt (WHITE, 17 35 SLEEVE)",,http://ecx.images-amazon.com/images/I/51oeIG92awL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts']]",
B00006M9CU,"Pinpoint Oxford Point Collar French Cuff Dress Shirt (WHITE, 16 1/2 34 SLEEVE)",,http://ecx.images-amazon.com/images/I/31dsEZlxUYL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006MM6V,"Classic Cotton End-On-End Boxer (BLUE, 32)",,http://ecx.images-amazon.com/images/I/41M2w2iHZ3L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Underwear', 'Boxers'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006M6IH,"Pinpoint Oxford Buttondown Collar Striped Dress Shirt Big or Tall (BLUE WIDE STRIPE, 18 36 TALL)",,http://ecx.images-amazon.com/images/I/51oFiQ9TZ6L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall', 'Shirts', 'Button-Down Shirts', 'Dress Shirts']]",
B00006MIYL,"Merino Wool Over-The-Calf Socks (TAUPE, OVER CALF)",,http://ecx.images-amazon.com/images/I/51q4M576cjL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Socks', 'Dress & Trouser Socks'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006MMGZ,"Classic Cotton Boxer Oxford (BLUE, 36)",,http://ecx.images-amazon.com/images/I/41-PmjiwFSL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Underwear', 'Boxers'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006M2ZX,"Cotton Lisle Over-The-Calf Socks (NEW OLIVE, OVER CALF)",,http://ecx.images-amazon.com/images/I/41nVVKYUnkL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Socks', 'Casual Socks'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006MKXV,"Plastic Collar Stays (NO COLOR, ONE SIZE)",,http://ecx.images-amazon.com/images/I/41LIg5MsHhL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Wallets, Card Cases & Money Organizers', 'Wallets'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories']]",
B00006M46Z,"Cedar Accessory Mate (ASST COLOR, ONE SIZE)",,http://ecx.images-amazon.com/images/I/51OagHubv1L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Accessories']]",
B00006MKT8,"Formal Socks (BLACK, ONE SIZE)",,http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Socks', 'Dress & Trouser Socks'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006MIBT,"Cotton Lisle Mid-Calf Socks (BLACK, MID CALF)",,http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Socks', 'Dress & Trouser Socks'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006M009,"Traveler Pinpoint Solid Buttondown Collar Dress Shirt (PINK, 17 1/2 33 SLEEVE)",,http://ecx.images-amazon.com/images/I/41G8OmnfGKL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006MPRP,"Pinpoint Oxford Buttondown Collar Dress Shirt (BLUE/SAGE, 16 32 SLEEVE)",,http://ecx.images-amazon.com/images/I/51p3UpvLB0L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006M1B8,"Wrinkle-Resistant Cotton Twill Plain Front Pants (NAVY, 33 33&quot; INSEAM)",,http://ecx.images-amazon.com/images/I/31vtoxmzY-L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Pants', 'Casual'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006MK0K,"Calfskin Dress Belt (BURGUNDY, 36)",,http://ecx.images-amazon.com/images/I/31wc1xnMaeL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Belts']]",
B00006M5HL,"Signature Wool Gabardine Pleated Trouser (OLIVE, 44 REGULAR)",,http://ecx.images-amazon.com/images/I/31kG5IXmgqL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Pants', 'Dress'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall', 'Pants', 'Dress']]",
B00006MVYA,"Cedar Tie Hanger (AS PICTURED, ONE SIZE)",,http://ecx.images-amazon.com/images/I/41mum-LXnlL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories']]",
B00006NQ0N,Arrow Dover Button Down Oxford Dress Shirt,23.99,http://ecx.images-amazon.com/images/I/313J2BYXQHL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts', 'Dress Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006M4B1,"Pure Cotton Handkerchiefs (WHITE, ONE SIZE)",,http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-sm._CB192198896_.gif,,"[['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Handkerchiefs']]",
B00006MDHL,"Executive Wool Gabardine Pleated Front Trouser (BLACK, 32 REGULAR)",,http://ecx.images-amazon.com/images/I/31TH1h75gZL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Pants', 'Dress'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall', 'Pants', 'Dress']]",
B00006LZXE,"Black Plain Front Tuxedo Trousers (BLACK, 42 SHORT)",,http://ecx.images-amazon.com/images/I/41HIWdvzfnL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Pants', 'Dress'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006UD17,"Cotton Raincoat with Leather Collar (OLIVE, 40 SHORT)",,http://ecx.images-amazon.com/images/I/419GYIF5leL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Jackets & Coats', 'Trench & Rain'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006Y5EN,"Fubu Men's Cargo/Carpenter Jean ( sz. 34, Rinse/Blue )",,http://ecx.images-amazon.com/images/I/41NYCSV6Q0L._SY445_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Jeans'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B00006MN51,"Knot Stud Set (SILVER, ONE SIZE)",,http://ecx.images-amazon.com/images/I/51uWRUmZKOL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Band & Music Fan', 'Accessories']]",
B00006M3I4,"Wool/Cashmere Pleated Front Trouser (BLACK, 40 SHORT)",,http://ecx.images-amazon.com/images/I/31Eqkzk4WVL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Pants', 'Dress'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall', 'Pants', 'Dress']]",
B0000722W4,Reebok Freestyle Lo - Women's,,http://ecx.images-amazon.com/images/I/41aHMSrEZ3L._SX395_.jpg,,"[['Clothing, Shoes & Jewelry', 'R', 'Reebok'], ['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Fashion Sneakers']]",
B0000722AS,"Under Armour Men's Heat Gear Compression Garmet ( sz. XXL, White )",,http://ecx.images-amazon.com/images/I/316VRRSPHJL._SX342_.jpg,,"[['Sports & Outdoors', 'Clothing', 'Men', 'Shorts', 'Compression Shorts'], ['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Active', 'Active Shorts']]",
B0000722DD,"Under Armour Men's Full Tee ( sz. XXXL, White )",,http://ecx.images-amazon.com/images/I/417VX3CQWKL._SY300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Active', 'Active Shirts & Tees']]","The ultimate tee for those who love the cotton feel, but can't afford to be bogged down in a sweat-soaked t-shirt. Regular cotton t-shirts can absorb 2-4 pounds of moisture during a game or workout. This tee is the pure prototype before any treatments or dyes are added, resulting in a combination of loose cotton look and feel, and moisture wicking performance. Made in USA."
B0000727P4,"adidas Men's Cosmos 2 MD ( sz. 16.0, Black/White/Silver )",,http://ecx.images-amazon.com/images/I/61QBT0W2W0L._SY395_.jpg,,"[['Clothing, Shoes & Jewelry', 'adidas'], ['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Athletic', 'Track & Field & Cross Country'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Exotic Apparel']]",
B00007267B,"Lands' End Men's Regular Silk Interlock Pants, M, Black",,http://ecx.images-amazon.com/images/I/31qL-nYCaPL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B000072YHL,Mountainsmith Dog Pack,,http://ecx.images-amazon.com/images/I/51TWBtI3FJL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Backpacks', 'Casual Daypacks']]",
B000072825,"Birkenstock Women's Iceland ( sz. 42.0, Brown )",,http://ecx.images-amazon.com/images/I/31ECFBXPY2L.jpg,,"[['Clothing, Shoes & Jewelry', 'B', 'Birkenstock'], ['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Sandals']]",
B000071JZK,adidas Superstar 1,,http://ecx.images-amazon.com/images/I/41YLHFIG%2BGL._SY395_.jpg,,"[['Clothing, Shoes & Jewelry', 'adidas'], ['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Fashion Sneakers']]",
B0000727V4,"New Balance Men's 854 ( sz. 10.0, White/Navy : Width - 2E - Wide )",,http://ecx.images-amazon.com/images/I/41806DCDVJL.jpg,,"[['Clothing, Shoes & Jewelry', 'N', 'New Balance'], ['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Athletic', 'Running'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Exotic Apparel']]",
B000072XII,Samsonite Oyster 29&quot; Cartwheel,,http://ecx.images-amazon.com/images/I/41Zlal%2BLPWL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Briefcases']]",
B000072X7L,OGIO Super Sports Locker Bag,,http://ecx.images-amazon.com/images/I/514P2CFRM8L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Luggage'], ['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Gym Bags', 'Sports Duffels']]",
B00006UKTW,"Executive 2-Button Silk/Wool Windowpane Check Sportcoat (BK/WHT CHK, 50 REGULAR)",,http://ecx.images-amazon.com/images/I/51i%2BZeMLqeL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Suits & Sport Coats', 'Sport Coats & Blazers'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall', 'Suits & Sport Coats', 'Sport Coats & Blazers']]",
B000072G8I,"ASICS&reg; Women's GEL-Kayano&reg; VIII ( sz. 05.0, White/Silver/Purple : Width - B - Medium )",,http://ecx.images-amazon.com/images/I/41S62T7DTSL._SY395_.jpg,,"[['Clothing, Shoes & Jewelry', 'ASICS'], ['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Athletic', 'Running']]",
B000072SJ2,Loosegear Short Sleeve,38.0,http://ecx.images-amazon.com/images/I/31hFgIuxYJL._SX342_.jpg,,"[['Sports & Outdoors', 'Clothing', 'Men', 'Shirts', 'T-Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Shirts'], ['Clothing, Shoes & Jewelry', 'Men', 'Big & Tall']]",
B000071X5Q,"Traveler Packable Hat (BLACK, X-LARGE)",,http://ecx.images-amazon.com/images/I/51ALf0I1h1L._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Accessories', 'Hats & Caps', 'Sun Hats']]",
B0000728DN,"ASICS&reg; Men's GEL-Lyte&reg; DS ( sz. 06.0, White/Silver/Midieval )",,http://ecx.images-amazon.com/images/I/41QZHQARMWL.jpg,,"[['Clothing, Shoes & Jewelry', 'ASICS'], ['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Athletic', 'Running'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Exotic Apparel']]",
B000072S0Z,"Bristol Big Kids &quot;The Ultimate&quot; Sock ( sz. One Size Fits All, White )",,http://ecx.images-amazon.com/images/I/21K7RT96NFL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Exotic Apparel', 'Women', 'Hosiery']]",
B00007282M,Puma Men's Roma ( sz. 13.0 ),,http://ecx.images-amazon.com/images/I/41SyATlFRGL._SY395_.jpg,,"[['Clothing, Shoes & Jewelry', 'P', 'Puma'], ['Clothing, Shoes & Jewelry', 'Street, Surf & Skate'], ['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Fashion Sneakers'], ['Clothing, Shoes & Jewelry', 'Men', 'Surf, Skate & Street', 'Shoes', 'Fashion Sneakers']]",
B0000728B3,"ASICS&reg; Women's GEL-Trabuco&reg; IV ( sz. 06.0, Shadow/Spruce/Antifreeze )",,http://ecx.images-amazon.com/images/I/51VS1AA8QYL._SY395_.jpg,,"[['Clothing, Shoes & Jewelry', 'ASICS'], ['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Athletic', 'Running'], ['Clothing, Shoes & Jewelry', 'Women', 'Shoes', 'Athletic', 'Trail Running']]",
B0000722HQ,"Under Armour Men's LooseGear Long-Sleeve Tee ( sz. XXL, Royal )",,http://ecx.images-amazon.com/images/I/41DFA4KYT7L._SY300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Active', 'Active Shirts & Tees']]","The most comfortable ""regular"" t-shirt you have ever worn.  Oversized, 100% polyester tee with a push-pull moisture transport system that cools the body by pulling sweat off the skin and moving it to the surface where it evaporates.  Made in USA."
B000072XY6,High Sierra Round Duffel Duffel,,http://ecx.images-amazon.com/images/I/31kr2TKk%2B-L._SY300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Gym Bags', 'Sports Duffels']]",An outstanding value in an durable duffel
B0000722QT,"Puma Women's GV Special ( sz. 05.5, White/clear )",,http://ecx.images-amazon.com/images/I/315K1K11Y9L.jpg,,"[['Clothing, Shoes & Jewelry', 'P', 'Puma'], ['Clothing, Shoes & Jewelry', 'Women', 'Shoes']]",
B00006XXGO,Converse Unisex Chuck Taylor All Star Hi Top Black Monochrome Sneaker,,http://ecx.images-amazon.com/images/I/41aKT01kWTL._SX395_.jpg,,"[['Clothing, Shoes & Jewelry', 'C', 'Converse'], ['Clothing, Shoes & Jewelry', 'Street, Surf & Skate'], ['Clothing, Shoes & Jewelry', 'Men', 'Shoes', 'Fashion Sneakers'], ['Clothing, Shoes & Jewelry', 'Novelty, Costumes & More', 'Work Wear & Uniforms']]",
B000072GE5,"adidas Men's No Show Cut ( sz. One Size Fits All, White/Black )",,http://ecx.images-amazon.com/images/I/31WCMT644GL._SY300_.jpg,,"[['Clothing, Shoes & Jewelry', 'Men', 'Clothing', 'Active']]","Half cushion cotton crew sock with knit 3 Bar, welt top adds durability, Lycra&#174; top provides improved fit. Low Cut: 83% cotton/15% nylon/2% Lycra&#174;. 3 pair."
B000073249,Travelon Comfort Grip 3-in-1 Travel Handle,,http://ecx.images-amazon.com/images/I/41WIgkRfVXL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Luggage & Travel Gear', 'Travel Accessories', 'Luggage Straps']]",
B000072ZCI,baggallini Wallet.Bagg - Small - Microfiber,,http://ecx.images-amazon.com/images/I/41ULJifaUSL._SX342_.jpg,,"[['Clothing, Shoes & Jewelry', 'Women', 'Handbags & Wallets']]",
